ID,Condition,RunPosition,RT,Globality,RunType,StimuliType
2,Local Congruent,5,133,Local,Congruent,Congruent Stimuli with Target
3,Global Congruent,7,133,Global,Congruent,Congruent Stimuli with Target
3,Local Congruent,2,133,Local,Congruent,Congruent Stimuli with Target
3,Local Incongruent at 2,6,133,Local,Incongruent at 2,Congruent Stimuli with Target
3,Local Congruent,6,133,Local,Congruent,Congruent Stimuli with Target
4,Global Incongruent at 2,6,133,Global,Incongruent at 2,Congruent Stimuli with Target
4,Global Incongruent at 2,7,133,Global,Incongruent at 2,Congruent Stimuli with Target
4,Local Congruent,1,133,Local,Congruent,Congruent Stimuli with Target
5,Global Congruent,7,133,Global,Congruent,Congruent Stimuli with Target
9,Local Incongruent at 2,4,133,Local,Incongruent at 2,Congruent Stimuli with Target
9,Global Incongruent at 6,6,133,Global,Incongruent at 6,Incongruent Stimuli with Target
9,Local Congruent,4,133,Local,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 2,6,133,Global,Incongruent at 2,Congruent Stimuli with Target
9,Global Incongruent at 2,7,133,Global,Incongruent at 2,Congruent Stimuli with Target
12,Local Incongruent at 6,7,133,Local,Incongruent at 6,Congruent Stimuli with Target
12,Global Incongruent at 2,7,133,Global,Incongruent at 2,Congruent Stimuli with Target
15,Global Congruent,3,133,Global,Congruent,Congruent Stimuli with Target
15,Local Incongruent at 2,5,133,Local,Incongruent at 2,Congruent Stimuli with Target
17,Global Congruent,7,133,Global,Congruent,Congruent Stimuli with Target
19,Global Incongruent at 6,5,133,Global,Incongruent at 6,Congruent Stimuli with Target
19,Local Incongruent at 6,1,133,Local,Incongruent at 6,Congruent Stimuli with Target
19,Local Incongruent at 6,7,133,Local,Incongruent at 6,Congruent Stimuli with Target
19,Global Congruent,1,133,Global,Congruent,Congruent Stimuli with Target
20,Local Incongruent at 2,6,133,Local,Incongruent at 2,Congruent Stimuli with Target
21,Global Incongruent at 2,3,133,Global,Incongruent at 2,Congruent Stimuli with Target
21,Local Incongruent at 2,4,133,Local,Incongruent at 2,Congruent Stimuli with Target
22,Local Congruent,5,133,Local,Congruent,Congruent Stimuli with Target
22,Global Incongruent at 6,7,133,Global,Incongruent at 6,Congruent Stimuli with Target
22,Global Incongruent at 2,7,133,Global,Incongruent at 2,Congruent Stimuli with Target
23,Global Congruent,7,133,Global,Congruent,Congruent Stimuli with Target
23,Local Incongruent at 2,6,133,Local,Incongruent at 2,Congruent Stimuli with Target
23,Local Incongruent at 6,2,133,Local,Incongruent at 6,Congruent Stimuli with Target
23,Global Congruent,6,133,Global,Congruent,Congruent Stimuli with Target
24,Global Incongruent at 2,6,133,Global,Incongruent at 2,Congruent Stimuli with Target
24,Local Congruent,2,133,Local,Congruent,Congruent Stimuli with Target
28,Global Incongruent at 6,7,133,Global,Incongruent at 6,Congruent Stimuli with Target
28,Global Congruent,5,133,Global,Congruent,Congruent Stimuli with Target
30,Global Incongruent at 2,4,133,Global,Incongruent at 2,Congruent Stimuli with Target
32,Local Incongruent at 2,7,133,Local,Incongruent at 2,Congruent Stimuli with Target
32,Global Incongruent at 2,3,133,Global,Incongruent at 2,Congruent Stimuli with Target
34,Global Incongruent at 6,4,133,Global,Incongruent at 6,Congruent Stimuli with Target
34,Global Incongruent at 6,6,133,Global,Incongruent at 6,Incongruent Stimuli with Target
37,Local Incongruent at 6,3,133,Local,Incongruent at 6,Congruent Stimuli with Target
37,Global Congruent,7,133,Global,Congruent,Congruent Stimuli with Target
37,Global Incongruent at 2,7,133,Global,Incongruent at 2,Congruent Stimuli with Target
37,Local Incongruent at 6,7,133,Local,Incongruent at 6,Congruent Stimuli with Target
2,Local Congruent,6,134,Local,Congruent,Congruent Stimuli with Target
2,Global Congruent,2,134,Global,Congruent,Congruent Stimuli with Target
2,Global Incongruent at 6,3,134,Global,Incongruent at 6,Congruent Stimuli with Target
2,Global Incongruent at 2,7,134,Global,Incongruent at 2,Congruent Stimuli with Target
3,Global Incongruent at 2,3,134,Global,Incongruent at 2,Congruent Stimuli with Target
3,Global Incongruent at 2,3,134,Global,Incongruent at 2,Congruent Stimuli with Target
3,Global Incongruent at 2,6,134,Global,Incongruent at 2,Congruent Stimuli with Target
3,Local Congruent,4,134,Local,Congruent,Congruent Stimuli with Target
4,Global Incongruent at 6,4,134,Global,Incongruent at 6,Congruent Stimuli with Target
4,Global Incongruent at 6,7,134,Global,Incongruent at 6,Congruent Stimuli with Target
4,Global Incongruent at 2,5,134,Global,Incongruent at 2,Congruent Stimuli with Target
6,Global Incongruent at 2,6,134,Global,Incongruent at 2,Congruent Stimuli with Target
8,Global Congruent,2,134,Global,Congruent,Congruent Stimuli with Target
9,Global Congruent,5,134,Global,Congruent,Congruent Stimuli with Target
9,Local Incongruent at 2,4,134,Local,Incongruent at 2,Congruent Stimuli with Target
10,Local Incongruent at 6,4,134,Local,Incongruent at 6,Congruent Stimuli with Target
13,Local Congruent,7,134,Local,Congruent,Congruent Stimuli with Target
17,Global Incongruent at 6,4,134,Global,Incongruent at 6,Congruent Stimuli with Target
18,Global Congruent,6,134,Global,Congruent,Congruent Stimuli with Target
19,Global Congruent,3,134,Global,Congruent,Congruent Stimuli with Target
19,Local Congruent,6,134,Local,Congruent,Congruent Stimuli with Target
20,Local Incongruent at 6,1,134,Local,Incongruent at 6,Congruent Stimuli with Target
21,Global Incongruent at 6,2,134,Global,Incongruent at 6,Congruent Stimuli with Target
22,Local Incongruent at 6,3,134,Local,Incongruent at 6,Congruent Stimuli with Target
22,Global Congruent,5,134,Global,Congruent,Congruent Stimuli with Target
22,Local Congruent,2,134,Local,Congruent,Congruent Stimuli with Target
22,Local Incongruent at 6,1,134,Local,Incongruent at 6,Congruent Stimuli with Target
22,Global Incongruent at 2,4,134,Global,Incongruent at 2,Congruent Stimuli with Target
24,Local Congruent,7,134,Local,Congruent,Congruent Stimuli with Target
27,Local Incongruent at 6,5,134,Local,Incongruent at 6,Congruent Stimuli with Target
29,Global Congruent,7,134,Global,Congruent,Congruent Stimuli with Target
32,Local Incongruent at 6,6,134,Local,Incongruent at 6,Incongruent Stimuli with Target
32,Global Congruent,4,134,Global,Congruent,Congruent Stimuli with Target
32,Local Incongruent at 2,5,134,Local,Incongruent at 2,Congruent Stimuli with Target
32,Global Incongruent at 6,5,134,Global,Incongruent at 6,Congruent Stimuli with Target
32,Global Incongruent at 6,6,134,Global,Incongruent at 6,Incongruent Stimuli with Target
32,Local Incongruent at 6,4,134,Local,Incongruent at 6,Congruent Stimuli with Target
32,Global Incongruent at 2,1,134,Global,Incongruent at 2,Congruent Stimuli with Target
32,Local Incongruent at 6,2,134,Local,Incongruent at 6,Congruent Stimuli with Target
35,Local Incongruent at 6,6,134,Local,Incongruent at 6,Incongruent Stimuli with Target
2,Global Congruent,2,135,Global,Congruent,Congruent Stimuli with Target
2,Local Incongruent at 2,2,135,Local,Incongruent at 2,Incongruent Stimuli with Target
3,Global Incongruent at 2,2,135,Global,Incongruent at 2,Incongruent Stimuli with Target
3,Global Incongruent at 2,5,135,Global,Incongruent at 2,Congruent Stimuli with Target
3,Global Congruent,4,135,Global,Congruent,Congruent Stimuli with Target
4,Local Incongruent at 2,2,135,Local,Incongruent at 2,Incongruent Stimuli with Target
4,Local Incongruent at 2,5,135,Local,Incongruent at 2,Congruent Stimuli with Target
4,Local Congruent,3,135,Local,Congruent,Congruent Stimuli with Target
5,Global Incongruent at 6,5,135,Global,Incongruent at 6,Congruent Stimuli with Target
6,Global Congruent,4,135,Global,Congruent,Congruent Stimuli with Target
6,Global Incongruent at 6,3,135,Global,Incongruent at 6,Congruent Stimuli with Target
6,Local Congruent,2,135,Local,Congruent,Congruent Stimuli with Target
9,Local Incongruent at 2,6,135,Local,Incongruent at 2,Congruent Stimuli with Target
9,Global Incongruent at 2,3,135,Global,Incongruent at 2,Congruent Stimuli with Target
9,Local Incongruent at 2,4,135,Local,Incongruent at 2,Congruent Stimuli with Target
10,Local Congruent,4,135,Local,Congruent,Congruent Stimuli with Target
12,Local Incongruent at 2,7,135,Local,Incongruent at 2,Congruent Stimuli with Target
15,Local Congruent,6,135,Local,Congruent,Congruent Stimuli with Target
17,Global Incongruent at 2,5,135,Global,Incongruent at 2,Congruent Stimuli with Target
17,Global Incongruent at 6,7,135,Global,Incongruent at 6,Congruent Stimuli with Target
19,Local Incongruent at 2,5,135,Local,Incongruent at 2,Congruent Stimuli with Target
19,Global Congruent,7,135,Global,Congruent,Congruent Stimuli with Target
19,Local Incongruent at 2,5,135,Local,Incongruent at 2,Congruent Stimuli with Target
20,Global Incongruent at 6,6,135,Global,Incongruent at 6,Incongruent Stimuli with Target
21,Global Incongruent at 6,6,135,Global,Incongruent at 6,Incongruent Stimuli with Target
21,Local Incongruent at 6,5,135,Local,Incongruent at 6,Congruent Stimuli with Target
21,Local Incongruent at 2,2,135,Local,Incongruent at 2,Incongruent Stimuli with Target
21,Local Congruent,5,135,Local,Congruent,Congruent Stimuli with Target
22,Global Incongruent at 6,5,135,Global,Incongruent at 6,Congruent Stimuli with Target
22,Local Incongruent at 6,5,135,Local,Incongruent at 6,Congruent Stimuli with Target
22,Local Congruent,7,135,Local,Congruent,Congruent Stimuli with Target
22,Local Incongruent at 2,3,135,Local,Incongruent at 2,Congruent Stimuli with Target
22,Global Incongruent at 2,2,135,Global,Incongruent at 2,Incongruent Stimuli with Target
23,Global Congruent,7,135,Global,Congruent,Congruent Stimuli with Target
23,Local Congruent,2,135,Local,Congruent,Congruent Stimuli with Target
24,Local Incongruent at 2,6,135,Local,Incongruent at 2,Congruent Stimuli with Target
24,Local Incongruent at 2,3,135,Local,Incongruent at 2,Congruent Stimuli with Target
24,Global Congruent,2,135,Global,Congruent,Congruent Stimuli with Target
28,Local Congruent,3,135,Local,Congruent,Congruent Stimuli with Target
32,Global Incongruent at 6,3,135,Global,Incongruent at 6,Congruent Stimuli with Target
32,Local Congruent,5,135,Local,Congruent,Congruent Stimuli with Target
32,Local Incongruent at 2,3,135,Local,Incongruent at 2,Congruent Stimuli with Target
35,Local Congruent,2,135,Local,Congruent,Congruent Stimuli with Target
35,Local Incongruent at 2,3,135,Local,Incongruent at 2,Congruent Stimuli with Target
37,Local Incongruent at 6,7,135,Local,Incongruent at 6,Congruent Stimuli with Target
37,Global Incongruent at 2,5,135,Global,Incongruent at 2,Congruent Stimuli with Target
37,Local Congruent,5,135,Local,Congruent,Congruent Stimuli with Target
2,Local Incongruent at 6,7,136,Local,Incongruent at 6,Congruent Stimuli with Target
2,Global Incongruent at 2,5,136,Global,Incongruent at 2,Congruent Stimuli with Target
2,Global Incongruent at 2,3,136,Global,Incongruent at 2,Congruent Stimuli with Target
3,Local Congruent,5,136,Local,Congruent,Congruent Stimuli with Target
3,Global Incongruent at 2,7,136,Global,Incongruent at 2,Congruent Stimuli with Target
3,Local Incongruent at 6,3,136,Local,Incongruent at 6,Congruent Stimuli with Target
3,Global Incongruent at 2,4,136,Global,Incongruent at 2,Congruent Stimuli with Target
3,Local Incongruent at 2,2,136,Local,Incongruent at 2,Incongruent Stimuli with Target
6,Local Congruent,6,136,Local,Congruent,Congruent Stimuli with Target
6,Local Incongruent at 6,4,136,Local,Incongruent at 6,Congruent Stimuli with Target
8,Local Incongruent at 2,5,136,Local,Incongruent at 2,Congruent Stimuli with Target
9,Global Congruent,6,136,Global,Congruent,Congruent Stimuli with Target
9,Global Congruent,1,136,Global,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 6,4,136,Global,Incongruent at 6,Congruent Stimuli with Target
15,Local Incongruent at 6,6,136,Local,Incongruent at 6,Incongruent Stimuli with Target
17,Global Congruent,7,136,Global,Congruent,Congruent Stimuli with Target
19,Local Incongruent at 6,6,136,Local,Incongruent at 6,Incongruent Stimuli with Target
19,Local Incongruent at 6,4,136,Local,Incongruent at 6,Congruent Stimuli with Target
19,Global Incongruent at 6,6,136,Global,Incongruent at 6,Incongruent Stimuli with Target
19,Global Incongruent at 6,7,136,Global,Incongruent at 6,Congruent Stimuli with Target
22,Local Incongruent at 2,1,136,Local,Incongruent at 2,Congruent Stimuli with Target
22,Global Incongruent at 2,3,136,Global,Incongruent at 2,Congruent Stimuli with Target
23,Global Incongruent at 2,7,136,Global,Incongruent at 2,Congruent Stimuli with Target
24,Local Incongruent at 2,2,136,Local,Incongruent at 2,Incongruent Stimuli with Target
28,Local Incongruent at 6,6,136,Local,Incongruent at 6,Incongruent Stimuli with Target
29,Local Congruent,5,136,Local,Congruent,Congruent Stimuli with Target
30,Global Congruent,6,136,Global,Congruent,Congruent Stimuli with Target
32,Global Congruent,1,136,Global,Congruent,Congruent Stimuli with Target
32,Local Congruent,5,136,Local,Congruent,Congruent Stimuli with Target
32,Local Incongruent at 6,5,136,Local,Incongruent at 6,Congruent Stimuli with Target
35,Global Congruent,5,136,Global,Congruent,Congruent Stimuli with Target
37,Global Incongruent at 6,4,136,Global,Incongruent at 6,Congruent Stimuli with Target
37,Local Incongruent at 6,2,136,Local,Incongruent at 6,Congruent Stimuli with Target
37,Local Congruent,1,136,Local,Congruent,Congruent Stimuli with Target
37,Local Congruent,1,136,Local,Congruent,Congruent Stimuli with Target
3,Local Congruent,2,137,Local,Congruent,Congruent Stimuli with Target
4,Global Incongruent at 2,5,137,Global,Incongruent at 2,Congruent Stimuli with Target
4,Local Incongruent at 2,3,137,Local,Incongruent at 2,Congruent Stimuli with Target
4,Global Congruent,5,137,Global,Congruent,Congruent Stimuli with Target
5,Local Congruent,2,137,Local,Congruent,Congruent Stimuli with Target
7,Local Incongruent at 6,5,137,Local,Incongruent at 6,Congruent Stimuli with Target
8,Global Congruent,7,137,Global,Congruent,Congruent Stimuli with Target
9,Global Congruent,5,137,Global,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 6,3,137,Global,Incongruent at 6,Congruent Stimuli with Target
9,Global Congruent,2,137,Global,Congruent,Congruent Stimuli with Target
9,Local Congruent,7,137,Local,Congruent,Congruent Stimuli with Target
13,Global Incongruent at 6,7,137,Global,Incongruent at 6,Congruent Stimuli with Target
15,Local Congruent,3,137,Local,Congruent,Congruent Stimuli with Target
17,Global Congruent,4,137,Global,Congruent,Congruent Stimuli with Target
20,Local Incongruent at 2,6,137,Local,Incongruent at 2,Congruent Stimuli with Target
21,Global Incongruent at 6,5,137,Global,Incongruent at 6,Congruent Stimuli with Target
22,Local Incongruent at 2,6,137,Local,Incongruent at 2,Congruent Stimuli with Target
22,Global Incongruent at 2,4,137,Global,Incongruent at 2,Congruent Stimuli with Target
22,Local Incongruent at 2,7,137,Local,Incongruent at 2,Congruent Stimuli with Target
23,Global Incongruent at 6,2,137,Global,Incongruent at 6,Congruent Stimuli with Target
28,Global Congruent,4,137,Global,Congruent,Congruent Stimuli with Target
28,Local Incongruent at 2,6,137,Local,Incongruent at 2,Congruent Stimuli with Target
30,Global Congruent,2,137,Global,Congruent,Congruent Stimuli with Target
32,Local Congruent,1,137,Local,Congruent,Congruent Stimuli with Target
35,Global Congruent,7,137,Global,Congruent,Congruent Stimuli with Target
37,Local Incongruent at 6,1,137,Local,Incongruent at 6,Congruent Stimuli with Target
37,Local Incongruent at 6,3,137,Local,Incongruent at 6,Congruent Stimuli with Target
3,Local Congruent,7,138,Local,Congruent,Congruent Stimuli with Target
4,Local Incongruent at 2,4,138,Local,Incongruent at 2,Congruent Stimuli with Target
4,Global Incongruent at 2,6,138,Global,Incongruent at 2,Congruent Stimuli with Target
4,Local Congruent,7,138,Local,Congruent,Congruent Stimuli with Target
5,Global Incongruent at 6,2,138,Global,Incongruent at 6,Congruent Stimuli with Target
6,Global Congruent,3,138,Global,Congruent,Congruent Stimuli with Target
6,Global Incongruent at 2,5,138,Global,Incongruent at 2,Congruent Stimuli with Target
9,Local Congruent,4,138,Local,Congruent,Congruent Stimuli with Target
9,Local Incongruent at 6,7,138,Local,Incongruent at 6,Congruent Stimuli with Target
10,Global Incongruent at 2,6,138,Global,Incongruent at 2,Congruent Stimuli with Target
10,Local Incongruent at 6,6,138,Local,Incongruent at 6,Incongruent Stimuli with Target
13,Global Incongruent at 6,4,138,Global,Incongruent at 6,Congruent Stimuli with Target
15,Local Congruent,4,138,Local,Congruent,Congruent Stimuli with Target
15,Global Incongruent at 6,4,138,Global,Incongruent at 6,Congruent Stimuli with Target
15,Global Congruent,7,138,Global,Congruent,Congruent Stimuli with Target
17,Global Incongruent at 6,4,138,Global,Incongruent at 6,Congruent Stimuli with Target
19,Global Incongruent at 6,5,138,Global,Incongruent at 6,Congruent Stimuli with Target
19,Local Incongruent at 6,7,138,Local,Incongruent at 6,Congruent Stimuli with Target
20,Global Incongruent at 2,5,138,Global,Incongruent at 2,Congruent Stimuli with Target
22,Global Congruent,1,138,Global,Congruent,Congruent Stimuli with Target
27,Global Incongruent at 2,7,138,Global,Incongruent at 2,Congruent Stimuli with Target
28,Local Congruent,3,138,Local,Congruent,Congruent Stimuli with Target
30,Local Incongruent at 2,7,138,Local,Incongruent at 2,Congruent Stimuli with Target
32,Global Incongruent at 6,1,138,Global,Incongruent at 6,Congruent Stimuli with Target
32,Local Incongruent at 6,4,138,Local,Incongruent at 6,Congruent Stimuli with Target
32,Local Incongruent at 6,2,138,Local,Incongruent at 6,Congruent Stimuli with Target
32,Local Congruent,5,138,Local,Congruent,Congruent Stimuli with Target
32,Local Congruent,2,138,Local,Congruent,Congruent Stimuli with Target
35,Local Incongruent at 6,1,138,Local,Incongruent at 6,Congruent Stimuli with Target
35,Local Congruent,4,138,Local,Congruent,Congruent Stimuli with Target
35,Local Congruent,4,138,Local,Congruent,Congruent Stimuli with Target
37,Global Incongruent at 6,4,138,Global,Incongruent at 6,Congruent Stimuli with Target
37,Global Congruent,3,138,Global,Congruent,Congruent Stimuli with Target
37,Local Congruent,7,138,Local,Congruent,Congruent Stimuli with Target
2,Global Congruent,7,139,Global,Congruent,Congruent Stimuli with Target
2,Local Congruent,4,139,Local,Congruent,Congruent Stimuli with Target
3,Global Congruent,1,139,Global,Congruent,Congruent Stimuli with Target
3,Local Incongruent at 6,2,139,Local,Incongruent at 6,Congruent Stimuli with Target
3,Global Incongruent at 6,7,139,Global,Incongruent at 6,Congruent Stimuli with Target
4,Global Incongruent at 6,2,139,Global,Incongruent at 6,Congruent Stimuli with Target
4,Global Incongruent at 6,4,139,Global,Incongruent at 6,Congruent Stimuli with Target
4,Global Congruent,2,139,Global,Congruent,Congruent Stimuli with Target
4,Local Incongruent at 2,2,139,Local,Incongruent at 2,Incongruent Stimuli with Target
4,Local Incongruent at 2,3,139,Local,Incongruent at 2,Congruent Stimuli with Target
4,Global Incongruent at 6,7,139,Global,Incongruent at 6,Congruent Stimuli with Target
5,Global Incongruent at 6,2,139,Global,Incongruent at 6,Congruent Stimuli with Target
6,Global Incongruent at 6,5,139,Global,Incongruent at 6,Congruent Stimuli with Target
6,Local Incongruent at 6,5,139,Local,Incongruent at 6,Congruent Stimuli with Target
6,Local Incongruent at 6,6,139,Local,Incongruent at 6,Incongruent Stimuli with Target
6,Local Incongruent at 6,7,139,Local,Incongruent at 6,Congruent Stimuli with Target
9,Local Incongruent at 6,3,139,Local,Incongruent at 6,Congruent Stimuli with Target
9,Local Incongruent at 6,2,139,Local,Incongruent at 6,Congruent Stimuli with Target
9,Local Incongruent at 2,3,139,Local,Incongruent at 2,Congruent Stimuli with Target
9,Global Congruent,5,139,Global,Congruent,Congruent Stimuli with Target
9,Local Congruent,3,139,Local,Congruent,Congruent Stimuli with Target
10,Global Incongruent at 6,2,139,Global,Incongruent at 6,Congruent Stimuli with Target
13,Global Congruent,7,139,Global,Congruent,Congruent Stimuli with Target
13,Global Incongruent at 6,3,139,Global,Incongruent at 6,Congruent Stimuli with Target
15,Global Incongruent at 6,2,139,Global,Incongruent at 6,Congruent Stimuli with Target
15,Global Incongruent at 6,5,139,Global,Incongruent at 6,Congruent Stimuli with Target
19,Local Incongruent at 6,6,139,Local,Incongruent at 6,Incongruent Stimuli with Target
19,Global Incongruent at 2,1,139,Global,Incongruent at 2,Congruent Stimuli with Target
19,Global Incongruent at 6,3,139,Global,Incongruent at 6,Congruent Stimuli with Target
19,Local Congruent,4,139,Local,Congruent,Congruent Stimuli with Target
21,Local Congruent,5,139,Local,Congruent,Congruent Stimuli with Target
21,Local Incongruent at 6,6,139,Local,Incongruent at 6,Incongruent Stimuli with Target
21,Global Incongruent at 6,1,139,Global,Incongruent at 6,Congruent Stimuli with Target
22,Global Congruent,4,139,Global,Congruent,Congruent Stimuli with Target
23,Global Incongruent at 6,4,139,Global,Incongruent at 6,Congruent Stimuli with Target
28,Global Incongruent at 6,3,139,Global,Incongruent at 6,Congruent Stimuli with Target
32,Local Congruent,5,139,Local,Congruent,Congruent Stimuli with Target
32,Global Congruent,7,139,Global,Congruent,Congruent Stimuli with Target
2,Local Congruent,7,140,Local,Congruent,Congruent Stimuli with Target
3,Global Incongruent at 6,5,140,Global,Incongruent at 6,Congruent Stimuli with Target
3,Local Incongruent at 2,7,140,Local,Incongruent at 2,Congruent Stimuli with Target
3,Local Congruent,7,140,Local,Congruent,Congruent Stimuli with Target
3,Local Incongruent at 2,5,140,Local,Incongruent at 2,Congruent Stimuli with Target
4,Global Congruent,2,140,Global,Congruent,Congruent Stimuli with Target
4,Global Incongruent at 2,3,140,Global,Incongruent at 2,Congruent Stimuli with Target
5,Global Congruent,2,140,Global,Congruent,Congruent Stimuli with Target
5,Global Incongruent at 6,6,140,Global,Incongruent at 6,Incongruent Stimuli with Target
6,Global Incongruent at 2,5,140,Global,Incongruent at 2,Congruent Stimuli with Target
9,Global Incongruent at 6,2,140,Global,Incongruent at 6,Congruent Stimuli with Target
10,Global Incongruent at 6,2,140,Global,Incongruent at 6,Congruent Stimuli with Target
12,Global Congruent,5,140,Global,Congruent,Congruent Stimuli with Target
15,Local Congruent,7,140,Local,Congruent,Congruent Stimuli with Target
15,Global Congruent,5,140,Global,Congruent,Congruent Stimuli with Target
17,Global Incongruent at 6,7,140,Global,Incongruent at 6,Congruent Stimuli with Target
17,Global Incongruent at 6,3,140,Global,Incongruent at 6,Congruent Stimuli with Target
19,Global Congruent,3,140,Global,Congruent,Congruent Stimuli with Target
19,Global Congruent,6,140,Global,Congruent,Congruent Stimuli with Target
19,Local Congruent,7,140,Local,Congruent,Congruent Stimuli with Target
19,Local Incongruent at 2,3,140,Local,Incongruent at 2,Congruent Stimuli with Target
19,Local Incongruent at 2,6,140,Local,Incongruent at 2,Congruent Stimuli with Target
19,Local Incongruent at 2,3,140,Local,Incongruent at 2,Congruent Stimuli with Target
19,Local Incongruent at 2,6,140,Local,Incongruent at 2,Congruent Stimuli with Target
20,Global Incongruent at 6,5,140,Global,Incongruent at 6,Congruent Stimuli with Target
20,Global Congruent,5,140,Global,Congruent,Congruent Stimuli with Target
22,Global Incongruent at 6,6,140,Global,Incongruent at 6,Incongruent Stimuli with Target
22,Local Incongruent at 6,4,140,Local,Incongruent at 6,Congruent Stimuli with Target
22,Global Incongruent at 2,7,140,Global,Incongruent at 2,Congruent Stimuli with Target
22,Global Incongruent at 6,5,140,Global,Incongruent at 6,Congruent Stimuli with Target
22,Local Incongruent at 2,4,140,Local,Incongruent at 2,Congruent Stimuli with Target
22,Local Congruent,5,140,Local,Congruent,Congruent Stimuli with Target
23,Global Incongruent at 6,3,140,Global,Incongruent at 6,Congruent Stimuli with Target
24,Local Incongruent at 6,7,140,Local,Incongruent at 6,Congruent Stimuli with Target
24,Global Incongruent at 6,6,140,Global,Incongruent at 6,Incongruent Stimuli with Target
30,Global Incongruent at 6,7,140,Global,Incongruent at 6,Congruent Stimuli with Target
30,Local Incongruent at 6,4,140,Local,Incongruent at 6,Congruent Stimuli with Target
32,Local Congruent,6,140,Local,Congruent,Congruent Stimuli with Target
32,Local Incongruent at 2,7,140,Local,Incongruent at 2,Congruent Stimuli with Target
34,Global Congruent,5,140,Global,Congruent,Congruent Stimuli with Target
34,Global Incongruent at 2,6,140,Global,Incongruent at 2,Congruent Stimuli with Target
35,Global Incongruent at 2,4,140,Global,Incongruent at 2,Congruent Stimuli with Target
37,Local Congruent,4,140,Local,Congruent,Congruent Stimuli with Target
37,Global Congruent,4,140,Global,Congruent,Congruent Stimuli with Target
2,Local Incongruent at 6,4,141,Local,Incongruent at 6,Congruent Stimuli with Target
3,Global Incongruent at 2,6,141,Global,Incongruent at 2,Congruent Stimuli with Target
3,Global Incongruent at 2,4,141,Global,Incongruent at 2,Congruent Stimuli with Target
4,Global Congruent,7,141,Global,Congruent,Congruent Stimuli with Target
4,Global Incongruent at 2,6,141,Global,Incongruent at 2,Congruent Stimuli with Target
4,Local Incongruent at 6,6,141,Local,Incongruent at 6,Incongruent Stimuli with Target
5,Global Incongruent at 2,3,141,Global,Incongruent at 2,Congruent Stimuli with Target
6,Global Incongruent at 6,2,141,Global,Incongruent at 6,Congruent Stimuli with Target
10,Local Congruent,5,141,Local,Congruent,Congruent Stimuli with Target
17,Local Congruent,7,141,Local,Congruent,Congruent Stimuli with Target
17,Global Congruent,4,141,Global,Congruent,Congruent Stimuli with Target
19,Local Incongruent at 2,5,141,Local,Incongruent at 2,Congruent Stimuli with Target
20,Global Incongruent at 2,6,141,Global,Incongruent at 2,Congruent Stimuli with Target
22,Local Congruent,6,141,Local,Congruent,Congruent Stimuli with Target
22,Global Incongruent at 2,7,141,Global,Incongruent at 2,Congruent Stimuli with Target
22,Local Incongruent at 6,3,141,Local,Incongruent at 6,Congruent Stimuli with Target
22,Local Congruent,3,141,Local,Congruent,Congruent Stimuli with Target
23,Global Congruent,7,141,Global,Congruent,Congruent Stimuli with Target
23,Global Congruent,4,141,Global,Congruent,Congruent Stimuli with Target
28,Local Congruent,5,141,Local,Congruent,Congruent Stimuli with Target
30,Global Incongruent at 2,7,141,Global,Incongruent at 2,Congruent Stimuli with Target
32,Local Congruent,3,141,Local,Congruent,Congruent Stimuli with Target
32,Local Incongruent at 2,5,141,Local,Incongruent at 2,Congruent Stimuli with Target
37,Global Congruent,7,141,Global,Congruent,Congruent Stimuli with Target
37,Local Incongruent at 2,7,141,Local,Incongruent at 2,Congruent Stimuli with Target
2,Global Incongruent at 2,4,142,Global,Incongruent at 2,Congruent Stimuli with Target
2,Global Incongruent at 2,6,142,Global,Incongruent at 2,Congruent Stimuli with Target
2,Global Incongruent at 6,5,142,Global,Incongruent at 6,Congruent Stimuli with Target
2,Local Congruent,2,142,Local,Congruent,Congruent Stimuli with Target
3,Global Incongruent at 2,7,142,Global,Incongruent at 2,Congruent Stimuli with Target
4,Global Incongruent at 6,7,142,Global,Incongruent at 6,Congruent Stimuli with Target
4,Global Incongruent at 6,4,142,Global,Incongruent at 6,Congruent Stimuli with Target
4,Local Incongruent at 6,3,142,Local,Incongruent at 6,Congruent Stimuli with Target
4,Local Incongruent at 6,4,142,Local,Incongruent at 6,Congruent Stimuli with Target
4,Local Incongruent at 6,2,142,Local,Incongruent at 6,Congruent Stimuli with Target
5,Local Congruent,5,142,Local,Congruent,Congruent Stimuli with Target
5,Global Congruent,7,142,Global,Congruent,Congruent Stimuli with Target
6,Global Congruent,4,142,Global,Congruent,Congruent Stimuli with Target
9,Local Incongruent at 2,5,142,Local,Incongruent at 2,Congruent Stimuli with Target
9,Global Incongruent at 2,6,142,Global,Incongruent at 2,Congruent Stimuli with Target
10,Local Congruent,7,142,Local,Congruent,Congruent Stimuli with Target
10,Global Congruent,6,142,Global,Congruent,Congruent Stimuli with Target
15,Global Congruent,5,142,Global,Congruent,Congruent Stimuli with Target
19,Global Incongruent at 6,6,142,Global,Incongruent at 6,Incongruent Stimuli with Target
21,Local Incongruent at 6,4,142,Local,Incongruent at 6,Congruent Stimuli with Target
21,Local Incongruent at 2,2,142,Local,Incongruent at 2,Incongruent Stimuli with Target
