ID,Condition,RunPosition,Globality,StimuliType,RunType,Critdatpoint,RT_Mu,RT_Sigma,RT_n,RT_SE
11,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,392.05,63.98394124186244,20,14.307244208515671
11,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,375.55,50.89770442553842,20,11.38107269941958
11,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,364.85,65.1098464539977,20,14.559004267571249
11,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,369.1,67.8728687753028,20,15.176834840949997
11,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,355.15,43.5204428673287,20,9.731466866224283
11,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,425.25,90.6217558403,20,20.263640629929935
11,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,385.7,77.45497843399433,20,17.319459697419152
11,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,388.75,74.87595004229891,20,16.742771417445862
11,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,362.4,44.38278471375324,20,9.924292365069078
11,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,366.15,45.31210480771406,20,10.132094655364366
11,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,369.6,39.21519576576621,20,8.768784348321516
11,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,347.6,46.761882812933514,20,10.456274872559842
11,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,434.7,82.23592504751834,20,18.38851185988286
11,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,362.1,95.73422640447437,20,21.406823801375996
11,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,380.05,57.414902705060634,20,12.838362537005214
11,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,376,46.98824041015055,20,10.506889970019923
11,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,380.75,78.65372142967453,20,17.587506780008418
11,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,389.5,148.09189892197273,20,33.11435529065588
11,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,362.3,36.8883093733103,20,8.24847673337645
11,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,432.05,98.5459951387916,20,22.035554404070183
11,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,372.7,5.974507246803309,20,1.3359404335917313
11,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,376.2,82.88393914638138,20,18.533412217426466
11,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,361.7,28.189397036175816,20,6.303340801762022
11,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,371.55,42.481543980267105,20,9.499162012902422
11,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,341.05,43.807563634365096,20,9.79566902150881
11,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,353.35,35.11076458116064,20,7.851005634546711
11,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,443,78.86564190878187,20,17.63489363971925
11,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,511.95,168.0953598407761,20,37.587265130626356
11,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,393.95,47.38251398542449,20,10.595052221624362
11,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,366.45,56.07839906867227,20,12.539511238691208
11,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,372.2,57.770507864717345,20,12.91787826801942
11,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,363.5,30.62077038461587,20,6.847012410341346
11,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,374.05,8.964696842263224,20,2.004567153697828
11,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,438.65,139.87485948443157,20,31.276969415042014
11,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,397,82.07249683567635,20,18.35196820077087
11,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,365.05,41.80087508527467,20,9.346959820965147
11,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,369,34.31740390131975,20,7.673604793466744
11,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,373,71.25343943683664,20,15.932753421143106
11,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,445.55,137.65038665898626,20,30.779562169862345
11,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,381.55,61.33812671963242,20,13.715622095759427
12,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,372.1,230.4562751084077,20,51.531589698379236
12,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,323.6,76.41947946764138,20,17.087915089479555
12,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,344.05263157894734,85.24309922165125,19,19.556108165336234
12,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,487.85,387.3682152816959,20,86.61816616926448
12,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,339.8,77.90250316902532,20,17.41952927033334
12,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,349.1,52.33887555858305,20,11.703328361489397
12,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,326.75,113.70963714192112,20,25.42624783461705
12,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,340.2,92.99269920409428,20,20.79379968315454
12,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,341.7368421052632,112.8479026070357,19,25.889084392346774
12,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,358.45,138.31560972911495,20,30.92831057036323
12,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,353.8,70.70591429144717,20,15.810323076694974
12,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,327.9,95.929744029022,20,21.450542871304776
12,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,321.35,115.6711650371545,20,25.864858805967444
12,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,318.35,107.46714308152637,20,24.030383727798917
12,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,325.4,159.144555275021,20,35.58580438439196
12,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,288.5,140.89619172321608,20,31.505346246395437
12,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,318.25,183.1372436180036,20,40.950732594179556
12,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,297.3,172.2128731663534,20,38.50796910005156
12,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,332.5,132.56200138247127,20,29.641764632462685
12,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,302.2,164.18301726395072,20,36.712438735321534
12,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,334.75,148.88917637660995,20,33.292631949205564
12,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,355.89473684210526,46.178271389669966,19,10.5940220197351
12,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,360.15,60.10015763181009,20,13.438803792318014
12,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,356.3,63.04225817488991,20,14.096677473414566
12,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,347.7,65.72838848345195,20,14.697314470051287
12,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,358.7,55.061783480014526,20,12.312189082368741
12,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,351.4,79.27128636590467,20,17.72559849780151
12,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,372.05,229.33117285294048,20,51.28000918589293
12,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,453.35,222.1249707520047,20,49.66865341016351
12,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,385.4,164.16275620954892,20,36.70790822582771
12,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,381.25,64.2363030659373,20,14.363674027871397
12,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,377.3,66.17051338855747,20,14.796176604287444
12,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,376.85,61.2546668469131,20,13.69695990088004
12,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,324.15,120.74866240950337,20,27.000221733982308
12,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,325.4,94.49221633218485,20,21.129101906338118
12,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,367.95,71.54937566390595,20,15.998926773216285
12,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,322.5,99.15033773862906,20,22.170689517563734
12,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,329.4,87.46873125505148,20,19.55860289919556
12,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,329.7,98.23446709946458,20,21.96589461678694
12,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,333.25,83.16304531018064,20,18.595822252945897
12,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,408.75,192.2736194511408,20,42.99368833726766
12,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,338.15,134.5496484378047,20,30.08621602556297
13,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,397.27777777777777,65.70773573901107,18,15.487461839156131
13,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,351.7,84.52287139865567,20,18.89988861008668
13,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,349.1,73.96933930957297,20,16.540047094695254
13,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,305.55,95.45154460992788,20,21.343614230515236
13,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,309.65,82.30576816775486,20,18.40412925634382
13,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,286.3,112.33788319173546,20,25.11951432651515
13,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,302.4,102.18167515186911,20,22.848517169438047
13,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,416.7,107.33670584218909,20,24.00121707440336
13,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,310.5263157894737,93.11066797756351,19,21.361052225250944
13,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,321,82.60177135860313,20,18.470317581973173
13,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,329.9,96.78946223634058,20,21.642781706610634
13,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,279,84.85346846836086,19,19.466720740131578
13,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,300.3,101.83531597116674,20,22.771068902169883
13,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,275.57894736842104,89.9668554953395,19,20.639812177490093
13,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,395.8,83.38660753256168,20,18.64581228559039
13,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,362.45,102.6775612241904,20,22.959400666118626
13,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,296.5,91.78550510493703,20,20.523862876379315
13,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,315.95,131.7595397524956,20,29.4623287570666
13,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,330.85,85.43959084763063,20,19.104873310507095
13,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,334.6,179.55658835323374,20,40.15007373657777
13,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,270.1578947368421,88.91772923944592,19,20.39912610757139
13,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,441.15,93.46334772744369,20,20.899039892326456
13,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,376.1,96.8699073364294,20,21.660769777836173
13,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,365.25,80.36749473839728,20,17.9707181416413
13,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,349.55,69.36135356537568,20,15.509670158357741
13,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,311.35,92.01217024765914,20,20.57454674310495
13,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,277.65,102.18521625486062,20,22.84930898413848
13,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,320.6,80.13567442649668,20,17.918881544043803
13,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,411.05263157894734,73.62855249622974,19,16.891548404749727
13,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,379.6842105263158,123.27208056958078,19,28.28055482962139
13,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,330.85,81.1763998631181,20,18.15159482626367
13,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,370.4,97.0200196378372,20,21.69433590885685
13,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,315.45,99.71985760118191,20,22.298038030284186
13,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,329.05263157894734,79.394565783959,19,18.214362574661543
13,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,281.6,116.1951172087618,20,25.9820180732347
13,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,445,84.69822591816319,20,18.939099072664742
13,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,385.35,169.15090584258903,20,37.82329239196954
13,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,349.75,108.95574910557907,20,24.36324615394867
13,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,304.65,97.13434809040193,20,21.71990052802656
13,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,315.6,75.65044265359067,20,16.91595323013783
13,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,342.6,137.26210041568766,20,30.692738726387972
13,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,343.4,66.06169365389486,20,14.771843771887537
15,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,414.55,162.3013684801404,20,36.29168927628357
15,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,259.1,55.49765286644302,20,12.409652440105264
15,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,245.6,101.67305703241045,20,22.73478670046828
15,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,235.42105263157896,88.51761644470908,19,20.307333937135837
15,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,271.25,133.39173611269138,20,29.827298958469147
15,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,252.2,126.9303994943271,20,28.382500168052033
15,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,259.9,131.40011215247958,20,29.381958302404055
15,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,366.5,85.60589010723872,20,19.142058955416253
15,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,294.44444444444446,85.54339952687396,18,20.162772630400895
15,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,275.5,70.45379224786458,20,15.753946873887292
15,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,265.3,85.1846909893284,20,19.04787596944521
15,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,255.31578947368422,89.02624621211366,19,20.424021608493373
15,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,264.2,98.08621342042873,20,21.93274408636308
15,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,250.9,127.0059675348906,20,28.399397695614677
15,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,383.5263157894737,105.62005723927662,19,24.230902942999382
15,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,319.05263157894734,288.51968422819004,19,66.19095509331295
15,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,319.7894736842105,240.98883767311906,19,55.286631049392284
15,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,276.63157894736844,124.04623265644673,19,28.45815749875717
15,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,265.9,99.71955411896009,20,22.29797016959639
15,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,272.1,102.4365785819643,20,22.90551530917712
15,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,287.1,112.13380165536265,20,25.07388030768693
15,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,453.57894736842104,137.21083363020966,19,31.478324092266103
15,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,392.2,263.63703118212794,20,58.95103231094698
15,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,300.95,169.42766660296752,20,37.885177979340625
15,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,256.8,82.09019429871024,20,18.355925473808178
15,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,264.55,98.6842252631568,20,22.066463599532067
15,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,280.7,77.78519680572431,20,17.393298770079905
15,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,267.85,89.61395274350859,20,20.038289006693898
15,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,427.05263157894734,117.65272518174008,19,26.99138628944042
15,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,393.8333333333333,208.3981624622613,18,49.119917954626935
15,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,361.05,120.45329953314294,20,26.934176587025128
15,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,323.75,119.05499613734469,20,26.62150644240776
15,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,297.8,105.61030651458816,20,23.615182449120798
15,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,256.95,81.65103860492626,20,18.25772727540747
15,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,299.65,89.52698799215446,20,20.018843097126478
15,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,466.47058823529414,155.70569901542575,17,37.76417903242542
15,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,389.3888888888889,117.10434707804473,18,27.601759308436165
15,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,326.57894736842104,83.82277321791209,19,19.23026303285297
15,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,303.36842105263156,99.60991167009423,19,22.852080986576503
15,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,293.05,75.10166793298129,20,16.793243472176226
15,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,236.4,119.1524454770354,20,26.64329677719885
15,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,302.89473684210526,120.35682814810028,19,27.61175005592951
17,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,349.65,67.00375087693932,20,14.982494170829746
17,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,287.6,66.36850870230866,20,14.84044970236485
17,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,290,108.49060109666547,20,24.259235897195722
17,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,245.4,85.70844090347964,20,19.164990010570396
17,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,271.2,85.64713409652052,20,19.15128139178599
17,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,286.05,85.70848695923937,20,19.165000308951345
17,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,261.75,82.00056161553503,20,18.335882996549632
17,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,317.15,87.89962876396069,20,19.65495451132119
17,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,316.4,81.57940916677443,20,18.241710446117708
17,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,312.45,112.71364508999646,20,25.20353724130175
17,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,261.05,45.79873015936715,20,10.240907391951472
17,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,272.85,92.02532546161295,20,20.577488338370877
17,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,258.25,81.84830320075123,20,18.301836979989336
17,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,224.85,92.64378582847087,20,20.715780280539253
17,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,328.63157894736844,54.070129899681405,19,12.404538531412012
17,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,265.42105263157896,80.16186110993299,19,18.39039219496532
17,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,217.6315789473684,84.74616381112337,19,19.44210336344371
17,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,234.45,83.47610751775498,20,18.665825090678137
17,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,257.4,75.12193596518858,20,16.797775541954795
17,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,240.05,96.1060132846727,20,21.4899578751026
17,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,263.85,73.0048844797027,20,16.324388438613457
17,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,375.94736842105266,123.186161598439,19,28.260843665803495
17,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,342,80.50171622884491,20,18.000730979309523
17,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,349.95,96.79956230871034,20,21.645040151450278
17,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,333.05,75.60456335433729,20,16.905694306948767
17,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,307.15,60.2829075888715,20,13.479667925005462
17,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,288.45,81.34234024042752,20,18.18870022265125
17,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,317.25,104.81556483451753,20,23.437472807001768
17,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,349.89473684210526,49.12104633436116,19,11.269140893287332
17,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,389.5,135.2562869440631,20,30.24422519911424
17,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,328.6,79.1902439498838,20,17.70747686267316
17,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,319,80.61866050147839,20,18.026880513628296
17,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,289.7,62.95119245557583,20,14.076314559533946
17,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,294.1,62.94266396783998,20,14.074407531701683
17,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,307.05,80.57587140472997,20,18.017312580725765
17,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,418.10526315789474,208.1711087694827,19,47.7577276889994
17,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,352.4,175.78886857759076,20,39.30758598272697
17,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,306.2105263157895,75.55761521100483,19,17.334105743142192
17,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,275.4,60.82883665187961,20,13.601741374583352
17,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,280.45,70.57990991925766,20,15.782147642527182
17,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,324,128.13931563156686,20,28.652822034248487
17,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,300.9,85.14068852261687,20,19.038036718770744
18,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,408,132.26886493645793,20,29.57621733046583
18,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,345.3,88.62285555270599,20,19.816672937599527
18,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,335.3,76.5458926671479,20,17.11618194021454
18,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,335.55,109.83071902753466,20,24.558895376324706
18,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,330.5,116.75638154541682,20,26.107520594245393
