ID,Condition,RunPosition,RT,Globality,RunType,StimuliType
30,Global Congruent,2,519,Global,Congruent,Congruent Stimuli with Target
30,Global Congruent,6,519,Global,Congruent,Congruent Stimuli with Target
30,Local Incongruent at 2,2,519,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Global Incongruent at 6,6,519,Global,Incongruent at 6,Incongruent Stimuli with Target
32,Local Incongruent at 6,6,519,Local,Incongruent at 6,Incongruent Stimuli with Target
32,Local Incongruent at 2,2,519,Local,Incongruent at 2,Incongruent Stimuli with Target
34,Local Incongruent at 2,2,519,Local,Incongruent at 2,Incongruent Stimuli with Target
37,Local Congruent,6,519,Local,Congruent,Congruent Stimuli with Target
37,Local Congruent,2,519,Local,Congruent,Congruent Stimuli with Target
1,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
1,Global Congruent,2,520,Global,Congruent,Congruent Stimuli with Target
1,Global Congruent,2,520,Global,Congruent,Congruent Stimuli with Target
1,Local Incongruent at 6,6,520,Local,Incongruent at 6,Incongruent Stimuli with Target
1,Local Incongruent at 6,6,520,Local,Incongruent at 6,Incongruent Stimuli with Target
1,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
1,Global Congruent,6,520,Global,Congruent,Congruent Stimuli with Target
1,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
1,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
2,Global Incongruent at 6,6,520,Global,Incongruent at 6,Incongruent Stimuli with Target
3,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
3,Local Incongruent at 6,6,520,Local,Incongruent at 6,Incongruent Stimuli with Target
5,Local Incongruent at 6,6,520,Local,Incongruent at 6,Incongruent Stimuli with Target
5,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
6,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
6,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
6,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
6,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
6,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
7,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
7,Global Congruent,2,520,Global,Congruent,Congruent Stimuli with Target
7,Global Incongruent at 6,6,520,Global,Incongruent at 6,Incongruent Stimuli with Target
7,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
7,Local Congruent,6,520,Local,Congruent,Congruent Stimuli with Target
7,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
7,Global Congruent,2,520,Global,Congruent,Congruent Stimuli with Target
8,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
8,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
8,Global Congruent,6,520,Global,Congruent,Congruent Stimuli with Target
8,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
8,Global Congruent,2,520,Global,Congruent,Congruent Stimuli with Target
8,Local Incongruent at 6,6,520,Local,Incongruent at 6,Incongruent Stimuli with Target
8,Local Incongruent at 6,6,520,Local,Incongruent at 6,Incongruent Stimuli with Target
8,Global Congruent,2,520,Global,Congruent,Congruent Stimuli with Target
8,Global Congruent,6,520,Global,Congruent,Congruent Stimuli with Target
8,Local Incongruent at 6,6,520,Local,Incongruent at 6,Incongruent Stimuli with Target
8,Global Congruent,2,520,Global,Congruent,Congruent Stimuli with Target
9,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
9,Local Incongruent at 6,6,520,Local,Incongruent at 6,Incongruent Stimuli with Target
9,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
9,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
10,Local Congruent,6,520,Local,Congruent,Congruent Stimuli with Target
10,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
10,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
10,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
10,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
10,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
11,Global Congruent,2,520,Global,Congruent,Congruent Stimuli with Target
11,Global Congruent,6,520,Global,Congruent,Congruent Stimuli with Target
12,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
12,Local Congruent,6,520,Local,Congruent,Congruent Stimuli with Target
12,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
12,Global Congruent,2,520,Global,Congruent,Congruent Stimuli with Target
13,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
15,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
15,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
17,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
17,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
17,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
18,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
18,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
18,Global Incongruent at 6,6,520,Global,Incongruent at 6,Incongruent Stimuli with Target
18,Local Congruent,6,520,Local,Congruent,Congruent Stimuli with Target
19,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
20,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
20,Local Incongruent at 6,6,520,Local,Incongruent at 6,Incongruent Stimuli with Target
20,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
21,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
21,Global Congruent,2,520,Global,Congruent,Congruent Stimuli with Target
21,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
21,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
21,Global Incongruent at 6,6,520,Global,Incongruent at 6,Incongruent Stimuli with Target
23,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
24,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
24,Global Incongruent at 6,6,520,Global,Incongruent at 6,Incongruent Stimuli with Target
24,Global Congruent,2,520,Global,Congruent,Congruent Stimuli with Target
27,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
27,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
27,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
27,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
27,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
27,Local Incongruent at 6,6,520,Local,Incongruent at 6,Incongruent Stimuli with Target
27,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
27,Local Incongruent at 6,6,520,Local,Incongruent at 6,Incongruent Stimuli with Target
29,Local Incongruent at 6,6,520,Local,Incongruent at 6,Incongruent Stimuli with Target
29,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
29,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
29,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
29,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
29,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
29,Global Incongruent at 6,6,520,Global,Incongruent at 6,Incongruent Stimuli with Target
29,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
30,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
30,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
30,Global Congruent,2,520,Global,Congruent,Congruent Stimuli with Target
30,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
30,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
30,Local Congruent,2,520,Local,Congruent,Congruent Stimuli with Target
30,Local Congruent,6,520,Local,Congruent,Congruent Stimuli with Target
30,Global Congruent,2,520,Global,Congruent,Congruent Stimuli with Target
30,Local Congruent,6,520,Local,Congruent,Congruent Stimuli with Target
30,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
32,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
34,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
34,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
35,Local Congruent,6,520,Local,Congruent,Congruent Stimuli with Target
35,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
37,Local Congruent,6,520,Local,Congruent,Congruent Stimuli with Target
37,Local Incongruent at 2,2,520,Local,Incongruent at 2,Incongruent Stimuli with Target
37,Global Congruent,2,520,Global,Congruent,Congruent Stimuli with Target
37,Global Incongruent at 2,2,520,Global,Incongruent at 2,Incongruent Stimuli with Target
1,Global Congruent,2,521,Global,Congruent,Congruent Stimuli with Target
1,Local Incongruent at 6,6,521,Local,Incongruent at 6,Incongruent Stimuli with Target
5,Global Incongruent at 6,6,521,Global,Incongruent at 6,Incongruent Stimuli with Target
6,Local Incongruent at 2,2,521,Local,Incongruent at 2,Incongruent Stimuli with Target
7,Global Incongruent at 2,2,521,Global,Incongruent at 2,Incongruent Stimuli with Target
7,Global Incongruent at 6,6,521,Global,Incongruent at 6,Incongruent Stimuli with Target
8,Local Congruent,6,521,Local,Congruent,Congruent Stimuli with Target
11,Local Incongruent at 2,2,521,Local,Incongruent at 2,Incongruent Stimuli with Target
15,Global Congruent,6,521,Global,Congruent,Congruent Stimuli with Target
17,Global Incongruent at 2,2,521,Global,Incongruent at 2,Incongruent Stimuli with Target
20,Global Incongruent at 2,2,521,Global,Incongruent at 2,Incongruent Stimuli with Target
24,Local Congruent,6,521,Local,Congruent,Congruent Stimuli with Target
30,Local Congruent,6,521,Local,Congruent,Congruent Stimuli with Target
7,Local Incongruent at 2,2,522,Local,Incongruent at 2,Incongruent Stimuli with Target
13,Local Incongruent at 6,6,522,Local,Incongruent at 6,Incongruent Stimuli with Target
17,Local Incongruent at 6,6,522,Local,Incongruent at 6,Incongruent Stimuli with Target
18,Global Incongruent at 2,2,522,Global,Incongruent at 2,Incongruent Stimuli with Target
23,Global Incongruent at 2,2,522,Global,Incongruent at 2,Incongruent Stimuli with Target
30,Local Congruent,2,522,Local,Congruent,Congruent Stimuli with Target
35,Local Incongruent at 2,2,522,Local,Incongruent at 2,Incongruent Stimuli with Target
3,Local Congruent,2,523,Local,Congruent,Congruent Stimuli with Target
3,Local Incongruent at 2,2,523,Local,Incongruent at 2,Incongruent Stimuli with Target
6,Local Incongruent at 2,2,523,Local,Incongruent at 2,Incongruent Stimuli with Target
7,Local Incongruent at 6,6,523,Local,Incongruent at 6,Incongruent Stimuli with Target
7,Local Congruent,2,523,Local,Congruent,Congruent Stimuli with Target
7,Local Incongruent at 6,6,523,Local,Incongruent at 6,Incongruent Stimuli with Target
7,Local Incongruent at 6,6,523,Local,Incongruent at 6,Incongruent Stimuli with Target
7,Local Congruent,2,523,Local,Congruent,Congruent Stimuli with Target
8,Local Incongruent at 2,2,523,Local,Incongruent at 2,Incongruent Stimuli with Target
8,Global Congruent,2,523,Global,Congruent,Congruent Stimuli with Target
8,Global Incongruent at 2,2,523,Global,Incongruent at 2,Incongruent Stimuli with Target
8,Local Congruent,2,523,Local,Congruent,Congruent Stimuli with Target
9,Local Incongruent at 2,2,523,Local,Incongruent at 2,Incongruent Stimuli with Target
10,Global Congruent,2,523,Global,Congruent,Congruent Stimuli with Target
10,Local Congruent,2,523,Local,Congruent,Congruent Stimuli with Target
10,Local Incongruent at 2,2,523,Local,Incongruent at 2,Incongruent Stimuli with Target
11,Local Incongruent at 2,2,523,Local,Incongruent at 2,Incongruent Stimuli with Target
11,Local Incongruent at 6,6,523,Local,Incongruent at 6,Incongruent Stimuli with Target
12,Global Incongruent at 6,6,523,Global,Incongruent at 6,Incongruent Stimuli with Target
17,Local Incongruent at 2,2,523,Local,Incongruent at 2,Incongruent Stimuli with Target
18,Local Congruent,6,523,Local,Congruent,Congruent Stimuli with Target
19,Global Incongruent at 2,2,523,Global,Incongruent at 2,Incongruent Stimuli with Target
20,Local Incongruent at 6,6,523,Local,Incongruent at 6,Incongruent Stimuli with Target
20,Local Incongruent at 2,2,523,Local,Incongruent at 2,Incongruent Stimuli with Target
21,Local Congruent,6,523,Local,Congruent,Congruent Stimuli with Target
22,Local Incongruent at 6,6,523,Local,Incongruent at 6,Incongruent Stimuli with Target
23,Global Congruent,6,523,Global,Congruent,Congruent Stimuli with Target
24,Global Incongruent at 2,2,523,Global,Incongruent at 2,Incongruent Stimuli with Target
27,Local Congruent,2,523,Local,Congruent,Congruent Stimuli with Target
30,Global Congruent,2,523,Global,Congruent,Congruent Stimuli with Target
37,Global Incongruent at 2,2,523,Global,Incongruent at 2,Incongruent Stimuli with Target
1,Local Congruent,6,524,Local,Congruent,Congruent Stimuli with Target
1,Local Incongruent at 2,2,524,Local,Incongruent at 2,Incongruent Stimuli with Target
1,Local Congruent,6,524,Local,Congruent,Congruent Stimuli with Target
3,Local Congruent,2,524,Local,Congruent,Congruent Stimuli with Target
4,Local Incongruent at 6,6,524,Local,Incongruent at 6,Incongruent Stimuli with Target
5,Local Incongruent at 2,2,524,Local,Incongruent at 2,Incongruent Stimuli with Target
5,Local Incongruent at 6,6,524,Local,Incongruent at 6,Incongruent Stimuli with Target
6,Local Incongruent at 2,2,524,Local,Incongruent at 2,Incongruent Stimuli with Target
7,Global Incongruent at 6,6,524,Global,Incongruent at 6,Incongruent Stimuli with Target
7,Local Congruent,2,524,Local,Congruent,Congruent Stimuli with Target
8,Local Incongruent at 6,6,524,Local,Incongruent at 6,Incongruent Stimuli with Target
8,Global Incongruent at 2,2,524,Global,Incongruent at 2,Incongruent Stimuli with Target
8,Local Incongruent at 6,6,524,Local,Incongruent at 6,Incongruent Stimuli with Target
11,Global Incongruent at 2,2,524,Global,Incongruent at 2,Incongruent Stimuli with Target
12,Global Incongruent at 2,2,524,Global,Incongruent at 2,Incongruent Stimuli with Target
13,Local Incongruent at 2,2,524,Local,Incongruent at 2,Incongruent Stimuli with Target
13,Local Congruent,2,524,Local,Congruent,Congruent Stimuli with Target
15,Global Congruent,6,524,Global,Congruent,Congruent Stimuli with Target
15,Local Congruent,2,524,Local,Congruent,Congruent Stimuli with Target
18,Local Congruent,6,524,Local,Congruent,Congruent Stimuli with Target
18,Global Congruent,2,524,Global,Congruent,Congruent Stimuli with Target
18,Global Congruent,2,524,Global,Congruent,Congruent Stimuli with Target
18,Global Incongruent at 2,2,524,Global,Incongruent at 2,Incongruent Stimuli with Target
18,Global Incongruent at 6,6,524,Global,Incongruent at 6,Incongruent Stimuli with Target
18,Local Incongruent at 6,6,524,Local,Incongruent at 6,Incongruent Stimuli with Target
19,Local Congruent,2,524,Local,Congruent,Congruent Stimuli with Target
20,Local Congruent,6,524,Local,Congruent,Congruent Stimuli with Target
21,Local Incongruent at 6,6,524,Local,Incongruent at 6,Incongruent Stimuli with Target
23,Local Congruent,6,524,Local,Congruent,Congruent Stimuli with Target
27,Local Incongruent at 6,6,524,Local,Incongruent at 6,Incongruent Stimuli with Target
28,Global Congruent,6,524,Global,Congruent,Congruent Stimuli with Target
29,Local Incongruent at 6,6,524,Local,Incongruent at 6,Incongruent Stimuli with Target
29,Local Incongruent at 2,2,524,Local,Incongruent at 2,Incongruent Stimuli with Target
29,Global Incongruent at 6,6,524,Global,Incongruent at 6,Incongruent Stimuli with Target
30,Local Congruent,6,524,Local,Congruent,Congruent Stimuli with Target
30,Local Congruent,6,524,Local,Congruent,Congruent Stimuli with Target
30,Local Congruent,2,524,Local,Congruent,Congruent Stimuli with Target
30,Global Congruent,2,524,Global,Congruent,Congruent Stimuli with Target
32,Local Incongruent at 2,2,524,Local,Incongruent at 2,Incongruent Stimuli with Target
35,Local Congruent,2,524,Local,Congruent,Congruent Stimuli with Target
37,Local Incongruent at 6,6,524,Local,Incongruent at 6,Incongruent Stimuli with Target
1,Local Congruent,2,525,Local,Congruent,Congruent Stimuli with Target
1,Local Incongruent at 2,2,525,Local,Incongruent at 2,Incongruent Stimuli with Target
3,Local Incongruent at 2,2,525,Local,Incongruent at 2,Incongruent Stimuli with Target
8,Local Congruent,6,525,Local,Congruent,Congruent Stimuli with Target
8,Local Incongruent at 2,2,525,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Local Congruent,2,525,Local,Congruent,Congruent Stimuli with Target
34,Global Congruent,6,525,Global,Congruent,Congruent Stimuli with Target
8,Global Incongruent at 6,6,526,Global,Incongruent at 6,Incongruent Stimuli with Target
13,Global Congruent,2,526,Global,Congruent,Congruent Stimuli with Target
18,Global Incongruent at 2,2,526,Global,Incongruent at 2,Incongruent Stimuli with Target
6,Local Incongruent at 6,6,527,Local,Incongruent at 6,Incongruent Stimuli with Target
10,Local Incongruent at 2,2,527,Local,Incongruent at 2,Incongruent Stimuli with Target
13,Local Incongruent at 6,6,527,Local,Incongruent at 6,Incongruent Stimuli with Target
17,Local Congruent,2,527,Local,Congruent,Congruent Stimuli with Target
29,Local Incongruent at 2,2,527,Local,Incongruent at 2,Incongruent Stimuli with Target
1,Local Congruent,6,528,Local,Congruent,Congruent Stimuli with Target
7,Local Congruent,2,528,Local,Congruent,Congruent Stimuli with Target
30,Global Congruent,2,528,Global,Congruent,Congruent Stimuli with Target
1,Global Incongruent at 2,2,529,Global,Incongruent at 2,Incongruent Stimuli with Target
4,Local Incongruent at 6,6,529,Local,Incongruent at 6,Incongruent Stimuli with Target
11,Local Incongruent at 6,6,529,Local,Incongruent at 6,Incongruent Stimuli with Target
17,Local Incongruent at 2,2,529,Local,Incongruent at 2,Incongruent Stimuli with Target
1,Local Congruent,6,530,Local,Congruent,Congruent Stimuli with Target
3,Local Incongruent at 2,2,530,Local,Incongruent at 2,Incongruent Stimuli with Target
8,Global Congruent,6,530,Global,Congruent,Congruent Stimuli with Target
18,Local Incongruent at 2,2,530,Local,Incongruent at 2,Incongruent Stimuli with Target
19,Local Incongruent at 6,6,530,Local,Incongruent at 6,Incongruent Stimuli with Target
20,Global Incongruent at 6,6,530,Global,Incongruent at 6,Incongruent Stimuli with Target
30,Local Incongruent at 2,2,530,Local,Incongruent at 2,Incongruent Stimuli with Target
7,Local Congruent,2,531,Local,Congruent,Congruent Stimuli with Target
19,Local Incongruent at 2,2,531,Local,Incongruent at 2,Incongruent Stimuli with Target
27,Local Incongruent at 2,2,531,Local,Incongruent at 2,Incongruent Stimuli with Target
8,Local Incongruent at 6,6,532,Local,Incongruent at 6,Incongruent Stimuli with Target
5,Global Incongruent at 2,2,533,Global,Incongruent at 2,Incongruent Stimuli with Target
22,Global Incongruent at 2,2,533,Global,Incongruent at 2,Incongruent Stimuli with Target
24,Local Congruent,2,533,Local,Congruent,Congruent Stimuli with Target
1,Global Congruent,2,534,Global,Congruent,Congruent Stimuli with Target
7,Local Congruent,2,535,Local,Congruent,Congruent Stimuli with Target
10,Global Incongruent at 6,6,535,Global,Incongruent at 6,Incongruent Stimuli with Target
30,Local Incongruent at 2,2,535,Local,Incongruent at 2,Incongruent Stimuli with Target
18,Local Incongruent at 6,6,536,Local,Incongruent at 6,Incongruent Stimuli with Target
29,Local Congruent,2,536,Local,Congruent,Congruent Stimuli with Target
1,Local Incongruent at 2,2,537,Local,Incongruent at 2,Incongruent Stimuli with Target
12,Global Incongruent at 2,2,537,Global,Incongruent at 2,Incongruent Stimuli with Target
18,Global Congruent,6,538,Global,Congruent,Congruent Stimuli with Target
24,Global Incongruent at 6,6,538,Global,Incongruent at 6,Incongruent Stimuli with Target
27,Local Incongruent at 2,2,538,Local,Incongruent at 2,Incongruent Stimuli with Target
12,Local Incongruent at 2,2,539,Local,Incongruent at 2,Incongruent Stimuli with Target
20,Global Incongruent at 2,2,539,Global,Incongruent at 2,Incongruent Stimuli with Target
35,Local Incongruent at 2,2,540,Local,Incongruent at 2,Incongruent Stimuli with Target
7,Global Congruent,2,541,Global,Congruent,Congruent Stimuli with Target
22,Local Incongruent at 2,2,541,Local,Incongruent at 2,Incongruent Stimuli with Target
20,Local Incongruent at 2,2,542,Local,Incongruent at 2,Incongruent Stimuli with Target
5,Global Incongruent at 2,2,543,Global,Incongruent at 2,Incongruent Stimuli with Target
20,Local Incongruent at 2,2,543,Local,Incongruent at 2,Incongruent Stimuli with Target
23,Local Incongruent at 2,2,543,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Global Congruent,6,543,Global,Congruent,Congruent Stimuli with Target
30,Global Incongruent at 2,2,543,Global,Incongruent at 2,Incongruent Stimuli with Target
18,Local Incongruent at 2,2,544,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Local Congruent,6,544,Local,Congruent,Congruent Stimuli with Target
20,Local Incongruent at 2,2,545,Local,Incongruent at 2,Incongruent Stimuli with Target
27,Local Incongruent at 6,6,545,Local,Incongruent at 6,Incongruent Stimuli with Target
30,Local Incongruent at 6,6,545,Local,Incongruent at 6,Incongruent Stimuli with Target
19,Global Congruent,6,546,Global,Congruent,Congruent Stimuli with Target
27,Local Incongruent at 6,6,546,Local,Incongruent at 6,Incongruent Stimuli with Target
29,Local Congruent,2,546,Local,Congruent,Congruent Stimuli with Target
37,Local Incongruent at 6,6,546,Local,Incongruent at 6,Incongruent Stimuli with Target
3,Local Congruent,2,547,Local,Congruent,Congruent Stimuli with Target
24,Local Incongruent at 2,2,548,Local,Incongruent at 2,Incongruent Stimuli with Target
1,Local Incongruent at 6,6,549,Local,Incongruent at 6,Incongruent Stimuli with Target
1,Local Incongruent at 6,6,549,Local,Incongruent at 6,Incongruent Stimuli with Target
8,Local Incongruent at 2,2,549,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Global Incongruent at 6,6,549,Global,Incongruent at 6,Incongruent Stimuli with Target
4,Local Incongruent at 2,2,550,Local,Incongruent at 2,Incongruent Stimuli with Target
7,Local Incongruent at 2,2,550,Local,Incongruent at 2,Incongruent Stimuli with Target
20,Global Congruent,6,550,Global,Congruent,Congruent Stimuli with Target
30,Global Incongruent at 6,6,550,Global,Incongruent at 6,Incongruent Stimuli with Target
35,Global Incongruent at 2,2,550,Global,Incongruent at 2,Incongruent Stimuli with Target
8,Local Congruent,2,551,Local,Congruent,Congruent Stimuli with Target
3,Local Congruent,2,552,Local,Congruent,Congruent Stimuli with Target
4,Local Incongruent at 6,6,552,Local,Incongruent at 6,Incongruent Stimuli with Target
19,Local Incongruent at 2,2,552,Local,Incongruent at 2,Incongruent Stimuli with Target
7,Local Incongruent at 6,6,553,Local,Incongruent at 6,Incongruent Stimuli with Target
30,Global Incongruent at 6,6,553,Global,Incongruent at 6,Incongruent Stimuli with Target
23,Local Incongruent at 2,2,554,Local,Incongruent at 2,Incongruent Stimuli with Target
35,Local Incongruent at 6,6,556,Local,Incongruent at 6,Incongruent Stimuli with Target
19,Local Incongruent at 2,2,557,Local,Incongruent at 2,Incongruent Stimuli with Target
32,Global Congruent,6,558,Global,Congruent,Congruent Stimuli with Target
1,Local Incongruent at 6,6,560,Local,Incongruent at 6,Incongruent Stimuli with Target
15,Local Incongruent at 6,6,560,Local,Incongruent at 6,Incongruent Stimuli with Target
20,Local Incongruent at 6,6,560,Local,Incongruent at 6,Incongruent Stimuli with Target
8,Local Incongruent at 6,6,561,Local,Incongruent at 6,Incongruent Stimuli with Target
29,Local Incongruent at 2,2,561,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Local Congruent,2,561,Local,Congruent,Congruent Stimuli with Target
30,Local Incongruent at 2,2,561,Local,Incongruent at 2,Incongruent Stimuli with Target
18,Local Incongruent at 2,2,562,Local,Incongruent at 2,Incongruent Stimuli with Target
7,Global Congruent,6,564,Global,Congruent,Congruent Stimuli with Target
7,Local Incongruent at 2,2,565,Local,Incongruent at 2,Incongruent Stimuli with Target
27,Local Incongruent at 2,2,565,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Local Incongruent at 6,6,566,Local,Incongruent at 6,Incongruent Stimuli with Target
32,Local Incongruent at 6,6,566,Local,Incongruent at 6,Incongruent Stimuli with Target
1,Global Congruent,2,567,Global,Congruent,Congruent Stimuli with Target
7,Local Incongruent at 6,6,567,Local,Incongruent at 6,Incongruent Stimuli with Target
7,Local Incongruent at 2,2,567,Local,Incongruent at 2,Incongruent Stimuli with Target
12,Local Incongruent at 6,6,568,Local,Incongruent at 6,Incongruent Stimuli with Target
23,Local Congruent,2,568,Local,Congruent,Congruent Stimuli with Target
30,Global Congruent,2,569,Global,Congruent,Congruent Stimuli with Target
7,Local Incongruent at 6,6,570,Local,Incongruent at 6,Incongruent Stimuli with Target
11,Local Incongruent at 6,6,570,Local,Incongruent at 6,Incongruent Stimuli with Target
17,Local Incongruent at 2,2,570,Local,Incongruent at 2,Incongruent Stimuli with Target
10,Local Incongruent at 2,2,571,Local,Incongruent at 2,Incongruent Stimuli with Target
20,Global Congruent,2,571,Global,Congruent,Congruent Stimuli with Target
20,Local Incongruent at 2,2,571,Local,Incongruent at 2,Incongruent Stimuli with Target
20,Global Congruent,6,572,Global,Congruent,Congruent Stimuli with Target
30,Global Congruent,6,572,Global,Congruent,Congruent Stimuli with Target
7,Local Congruent,2,573,Local,Congruent,Congruent Stimuli with Target
7,Local Incongruent at 2,2,573,Local,Incongruent at 2,Incongruent Stimuli with Target
27,Local Incongruent at 6,6,573,Local,Incongruent at 6,Incongruent Stimuli with Target
27,Local Incongruent at 6,6,574,Local,Incongruent at 6,Incongruent Stimuli with Target
32,Local Incongruent at 2,2,574,Local,Incongruent at 2,Incongruent Stimuli with Target
35,Local Incongruent at 2,2,574,Local,Incongruent at 2,Incongruent Stimuli with Target
1,Local Incongruent at 2,2,576,Local,Incongruent at 2,Incongruent Stimuli with Target
13,Local Congruent,2,576,Local,Congruent,Congruent Stimuli with Target
21,Global Incongruent at 2,2,576,Global,Incongruent at 2,Incongruent Stimuli with Target
24,Local Congruent,6,576,Local,Congruent,Congruent Stimuli with Target
18,Local Congruent,2,577,Local,Congruent,Congruent Stimuli with Target
37,Local Incongruent at 2,2,577,Local,Incongruent at 2,Incongruent Stimuli with Target
12,Local Incongruent at 2,2,578,Local,Incongruent at 2,Incongruent Stimuli with Target
13,Local Congruent,2,578,Local,Congruent,Congruent Stimuli with Target
5,Local Incongruent at 2,2,579,Local,Incongruent at 2,Incongruent Stimuli with Target
7,Local Congruent,2,579,Local,Congruent,Congruent Stimuli with Target
20,Local Incongruent at 6,6,579,Local,Incongruent at 6,Incongruent Stimuli with Target
3,Local Incongruent at 2,2,580,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Local Incongruent at 6,6,580,Local,Incongruent at 6,Incongruent Stimuli with Target
34,Local Incongruent at 6,6,580,Local,Incongruent at 6,Incongruent Stimuli with Target
30,Global Congruent,6,581,Global,Congruent,Congruent Stimuli with Target
3,Global Congruent,2,582,Global,Congruent,Congruent Stimuli with Target
8,Local Incongruent at 2,2,585,Local,Incongruent at 2,Incongruent Stimuli with Target
8,Local Incongruent at 6,6,585,Local,Incongruent at 6,Incongruent Stimuli with Target
